dates,doses1_1,doses1_2,doses1_3,doses1_4,doses1_5,doses1_6,doses1_7,doses1_8,doses1_9,doses1_10,doses1_11,doses1_12,doses1_13,doses1_14,doses1_15,doses1_16,doses2_1,doses2_2,doses2_3,doses2_4,doses2_5,doses2_6,doses2_7,doses2_8,doses2_9,doses2_10,doses2_11,doses2_12,doses2_13,doses2_14,doses2_15,doses2_16,doses3_1,doses3_2,doses3_3,doses3_4,doses3_5,doses3_6,doses3_7,doses3_8,doses3_9,doses3_10,doses3_11,doses3_12,doses3_13,doses3_14,doses3_15,doses3_16,doses4_1,doses4_2,doses4_3,doses4_4,doses4_5,doses4_6,doses4_7,doses4_8,doses4_9,doses4_10,doses4_11,doses4_12,doses4_13,doses4_14,doses4_15,doses4_16
2022-01-07,0,3,189940,287930,298128,329171,343848,309903,285825,294314,302266,295305,274657,235125,205192,323407,0,0,171753,275585,286277,316330,332282,301315,279082,287694,297440,291199,272465,233619,204205,321902,0,0,85,2439,12746,18680,20115,19748,20230,24483,28950,35208,39327,40819,38484,64203,0,0,0,0,17,13,20,15,23,24,37,30,37,41,39,60
2022-01-08,0,3,190096,288024,298235,329278,343935,309953,285873,294354,302288,295321,274670,235129,205196,323411,0,0,172052,275928,286598,316624,332590,301545,279233,287827,297542,291266,272515,233645,204220,321927,0,0,85,2570,13159,19211,20754,20413,21026,25592,30353,37176,41735,43288,40622,67137,0,0,0,0,17,13,20,15,23,24,38,30,37,42,39,63
2022-01-09,0,3,190183,288081,298302,329346,343989,309992,285895,294379,302302,295327,274684,235131,205196,323414,0,0,172248,276113,286794,316811,332769,301673,279328,287896,297598,291304,272543,233659,204226,321939,0,0,87,2658,13408,19540,21110,20821,21550,26189,31123,38217,42952,44430,41636,68355,0,0,0,0,17,13,20,15,23,24,38,31,37,43,39,64
2022-01-10,0,3,190505,288257,298454,329520,344166,310101,285962,294435,302356,295369,274703,235149,205209,323435,0,0,172801,276624,287261,317288,333186,302040,279626,288142,297798,291458,272654,233727,204287,322015,0,0,90,2876,14138,20403,22150,22013,23003,28013,33580,41744,47515,50161,47608,77770,0,0,0,0,18,13,20,15,25,24,38,32,38,45,40,70
2022-01-11,0,3,190817,288423,298654,329723,344346,310222,286036,294516,302415,295409,274732,235164,205220,323450,0,0,173306,277107,287713,317780,333639,302352,279889,288375,297996,291600,272748,233795,204331,322119,0,0,94,3098,14843,21258,23202,23181,24415,29865,35966,45356,52282,55806,53342,87610,0,0,0,0,18,13,20,15,25,24,38,34,42,47,42,72
2022-01-12,0,3,191123,288598,298844,329928,344496,310338,286112,294580,302464,295451,274756,235181,205232,323472,0,0,173794,277616,288207,318232,334065,302667,280139,288577,298201,291775,272855,233872,204389,322215,0,0,95,3317,15553,22118,24258,24292,25728,31593,38293,48830,56731,61046,58786,96824,0,0,0,0,18,13,20,16,25,24,39,37,44,48,42,75
2022-01-13,0,3,191425,288761,299031,330093,344657,310439,286185,294653,302531,295485,274788,235198,205241,323509,0,0,174279,278085,288668,318643,334472,302980,280376,288774,298388,291932,272952,233922,204434,322304,0,0,96,3581,16253,23014,25406,25560,27198,33584,40892,52425,61303,66202,63991,105753,0,0,0,0,18,13,20,18,25,24,39,39,46,49,43,80
2022-01-14,0,77,191738,288920,299190,330253,344814,310551,286265,294723,302580,295530,274813,235210,205252,323544,0,0,174707,278553,289059,319062,334856,303257,280595,288962,298565,292082,273047,233973,204484,322361,0,0,98,3846,17040,23984,26745,26957,28906,35635,43804,56403,66226,71174,68798,114007,0,0,0,0,18,13,20,19,25,24,41,39,47,51,46,81
2022-01-15,0,142,191963,289024,299312,330365,344893,310601,286317,294758,302614,295545,274827,235217,205256,323556,0,0,174958,278818,289299,319338,335107,303438,280711,289062,298645,292161,273099,234005,204498,322379,0,0,99,4030,17612,24750,27677,27932,30078,37127,45716,58866,69204,73669,70938,117233,0,0,0,1,18,13,20,20,25,24,41,40,48,52,46,82
2022-01-16,0,216,192100,289075,299372,330422,344948,310649,286333,294777,302631,295557,274834,235220,205260,323559,0,0,175099,278957,289443,319493,335252,303540,280783,289120,298689,292201,273124,234019,204502,322386,0,0,99,4132,17965,25169,28162,28459,30625,37881,46595,60004,70472,74737,71687,118267,0,0,0,1,18,13,20,20,25,24,41,40,48,52,46,82
2022-01-17,0,9178,197967,289212,299535,330574,345066,310746,286397,294835,302676,295596,274856,235234,205267,323569,0,0,175466,279282,289731,319775,335559,303780,280943,289260,298812,292278,273198,234057,204521,322444,0,0,107,4415,18815,26256,29496,30096,32672,40401,49653,63801,74958,79286,75948,125481,0,0,0,1,18,13,20,21,26,24,41,43,49,53,48,83
2022-01-18,0,17443,203110,289355,299686,330731,345180,310834,286456,294888,302712,295626,274880,235256,205278,323589,0,1,175791,279575,289984,320078,335844,303991,281086,289389,298936,292355,273262,234095,204553,322501,0,0,112,4718,19761,27405,30965,31802,34701,42787,52728,67804,79818,84256,80565,133236,0,0,0,1,18,13,20,22,26,24,42,49,51,54,50,89
2022-01-19,0,25217,207712,289506,299850,330889,345309,310923,286507,294946,302760,295661,274906,235273,205288,323618,0,1,176148,279926,290250,320379,336129,304214,281248,289531,299053,292440,273323,234140,204585,322552,0,0,114,5014,20654,28460,32445,33380,36598,45096,55536,71524,84250,88696,84796,140892,0,0,0,2,18,14,20,23,26,24,44,50,53,56,52,89
2022-01-20,0,32927,212107,289657,299993,331034,345419,310999,286570,294996,302805,295692,274932,235283,205303,323638,0,1,176506,280220,290531,320650,336407,304437,281385,289657,299163,292515,273387,234189,204607,322605,0,0,117,5361,21611,29713,34074,35244,38785,47646,58756,75622,89001,93196,88718,147958,0,0,0,2,18,14,21,23,27,24,45,51,56,58,52,91
2022-01-21,0,41212,216495,289767,300105,331174,345544,311092,286630,295041,302858,295728,274955,235301,205317,323668,0,1,176851,280514,290787,320909,336663,304606,281510,289772,299278,292607,273457,234225,204624,322648,0,0,121,5744,22791,31183,36169,37720,41557,50878,62753,80554,94415,97945,92580,154191,0,0,0,2,19,15,21,23,27,24,46,52,60,58,53,93
2022-01-22,0,47995,219991,289854,300176,331260,345615,311152,286665,295066,302885,295739,274969,235307,205323,323683,0,3,177109,280688,290977,321088,336825,304732,281605,289833,299340,292652,273488,234245,204637,322660,0,0,122,6117,23743,32390,37886,39779,43947,53480,65683,84136,98046,100466,94430,156795,0,0,0,2,20,15,21,23,27,24,47,52,63,58,53,94
2022-01-23,0,52252,222307,289913,300245,331315,345670,311180,286701,295084,302896,295754,274980,235308,205324,323684,0,3,177282,280797,291088,321208,336944,304785,281657,289878,299367,292675,273504,234253,204643,322663,0,0,122,6506,24795,33520,39458,41564,45936,55701,68118,86743,100466,101942,95414,158028,0,0,0,2,20,15,22,26,27,24,47,52,63,58,53,94
2022-01-24,0,61717,227673,290058,300366,331428,345787,311272,286776,295146,302926,295787,275008,235320,205331,323707,0,3,177605,281057,291287,321423,337159,304957,281781,289984,299459,292747,273549,234286,204655,322701,0,0,131,7233,26701,35863,42444,45143,49979,60534,74003,93643,107726,107799,99967,164296,0,0,1,2,20,15,23,26,27,24,48,56,65,59,53,95
2022-01-25,1,71630,233308,290244,300514,331587,345922,311384,286848,295205,302979,295835,275045,235338,205353,323737,0,8,177980,281346,291529,321678,337408,305125,281940,290103,299577,292828,273591,234315,204679,322751,0,0,143,7988,28663,38272,45490,48479,53709,64969,79583,100514,114874,113581,104700,171969,0,0,1,2,25,17,23,29,29,29,50,58,68,62,55,96
2022-01-26,1,80974,238435,290426,300664,331714,346074,311479,286914,295264,303037,295870,275075,235352,205366,323759,0,10,178407,281659,291776,321924,337682,305310,282104,290219,299688,292907,273657,234349,204696,322806,0,0,149,8671,30512,40519,48352,51466,57130,68846,84493,106374,121139,118637,108966,179306,0,0,1,2,26,17,23,29,29,29,53,60,71,66,56,99
2022-01-27,1,89748,243184,290569,300803,331848,346195,311578,286977,295319,303083,295916,275103,235363,205377,323790,0,10,178818,281982,292022,322195,337941,305487,282255,290352,299798,292990,273711,234397,204709,322872,0,0,155,9372,32353,42735,51055,54554,60465,72614,89363,111901,126710,122903,112393,185471,0,0,1,2,26,17,23,29,29,29,54,61,74,67,57,100
2022-01-28,1,98542,247637,290697,300947,331984,346313,311678,287049,295373,303124,295947,275123,235376,205385,323817,0,10,179221,282257,292273,322456,338225,305662,282389,290452,299902,293082,273767,234435,204733,322912,0,0,160,10082,34126,45038,54206,57987,64109,76735,94707,117490,132129,126750,115249,190074,0,0,1,2,26,19,24,29,32,32,55,64,75,72,58,102
2022-01-29,1,104759,250783,290776,301024,332069,346409,311721,287084,295406,303154,295968,275133,235383,205386,323825,0,10,179493,282435,292427,322625,338384,305787,282457,290505,299953,293112,273788,234446,204737,322918,0,0,162,10650,35651,46824,56547,60612,66943,79777,98332,121191,135450,128780,116482,191777,0,0,1,2,27,19,25,30,32,32,55,64,78,73,59,102
2022-01-30,1,107685,252210,290828,301068,332100,346449,311750,287100,295423,303169,295980,275136,235384,205390,323826,0,10,179626,282542,292508,322720,338473,305850,282508,290536,299978,293123,273799,234455,204740,322923,0,0,162,10960,36439,47775,57719,61820,68306,81181,99909,122750,136754,129489,116974,192359,0,0,1,2,27,19,25,30,32,32,56,64,78,73,59,102
2022-01-31,1,111688,254246,290912,301133,332164,346510,311795,287147,295463,303200,296017,275147,235389,205398,323831,0,10,179857,282679,292611,322862,338626,305968,282572,290591,300032,293156,273827,234465,204749,322937,0,0,164,11450,37554,49044,59233,63390,70087,83249,102576,125510,139368,131210,118228,194221,0,0,1,2,27,19,25,30,32,32,56,65,80,73,60,102
2022-02-01,1,117571,257355,291060,301274,332287,346631,311881,287219,295511,303247,296058,275167,235401,205406,323860,0,10,180257,282956,292867,323126,338916,306175,282721,290721,300122,293215,273873,234496,204784,322972,0,0,165,12268,39245,51018,61570,65961,72992,86754,107022,130024,143631,134406,120715,198339,0,0,1,2,27,19,25,31,32,33,59,65,81,73,60,106
2022-02-02,1,121476,259444,291209,301400,332418,346762,311976,287275,295557,303283,296088,275192,235412,205414,323878,0,10,180543,283209,293154,323408,339172,306354,282834,290828,300210,293271,273926,234522,204805,323011,0,0,169,13086,41001,53007,63897,68459,75761,89932,111093,134125,147620,137282,123012,202300,0,0,1,2,27,19,25,31,33,34,59,65,83,76,60,107
2022-02-03,1,124552,261081,291341,301487,332541,346866,312044,287330,295589,303317,296111,275209,235413,205420,323891,0,10,180758,283455,293384,323647,339395,306519,282950,290929,300302,293334,273978,234560,204828,323051,0,0,176,14205,43473,55880,67325,72243,79737,94443,116376,139114,152157,140464,125365,206276,0,0,1,2,27,20,26,32,36,36,68,73,93,82,68,113
2022-02-04,1,127690,262582,291457,301586,332646,346973,312104,287387,295631,303363,296135,275222,235421,205429,323902,0,13,181088,283660,293594,323843,339593,306701,283051,291022,300386,293412,274020,234583,204845,323089,0,0,187,16086,47148,60303,73076,78918,86943,102319,124389,145887,157711,143937,127678,209805,0,0,1,4,32,23,32,39,43,52,83,95,123,121,94,149
2022-02-05,1,131028,264265,291529,301629,332713,347028,312135,287414,295649,303379,296142,275231,235425,205431,323904,0,19,181349,283783,293746,323989,339716,306776,283099,291079,300423,293447,274037,234598,204854,323101,0,0,191,17672,50327,64140,77983,84393,92843,108809,130427,150474,161024,145563,128620,211050,0,0,1,4,34,25,33,43,51,58,95,103,131,132,112,157
2022-02-06,1,132215,264872,291560,301666,332745,347057,312157,287425,295663,303384,296149,275238,235429,205432,323905,0,22,181443,283860,293801,324057,339790,306833,283126,291106,300443,293453,274044,234601,204855,323104,0,0,192,18584,52259,66316,80768,87270,95913,112009,133377,152545,162494,146218,128992,211539,0,0,1,4,34,25,34,46,55,62,101,106,139,136,116,158
2022-02-07,1,133171,265417,291593,301700,332777,347084,312170,287438,295670,303395,296156,275239,235431,205433,323906,0,76,181573,283917,293882,324122,339839,306873,283151,291123,300457,293462,274050,234603,204860,323109,0,0,192,19481,54014,68000,82821,89325,98074,114249,135464,154060,163540,146707,129293,211927,0,0,1,4,34,25,37,49,58,65,103,116,142,141,119,162
2022-02-08,1,134701,266268,291692,301801,332893,347192,312241,287483,295704,303423,296178,275263,235434,205437,323912,0,148,181845,284147,294104,324352,340061,307037,283272,291226,300538,293520,274092,234631,204883,323153,0,0,196,21854,58361,72674,88420,95079,104206,120768,142240,159437,168127,149735,131370,215371,0,0,1,5,37,25,47,55,66,77,117,138,162,170,150,193
2022-02-09,1,136055,267019,291811,301891,332997,347295,312308,287530,295739,303456,296204,275278,235447,205445,323926,0,187,182063,284349,294341,324566,340257,307163,283371,291307,300612,293577,274142,234660,204898,323190,0,0,198,24069,62497,77086,93709,100690,109806,126592,148343,164524,172328,152619,133443,218616,0,0,1,5,38,30,51,60,77,87,131,155,189,204,178,232
2022-02-10,1,137450,267818,291901,301966,333088,347375,312362,287562,295770,303486,296228,275294,235454,205455,323947,0,233,182283,284561,294588,324779,340426,307281,283465,291392,300683,293632,274173,234681,204919,323224,0,0,201,25980,66464,81424,98901,105939,114822,131879,153458,168926,175951,154864,135045,221365,0,0,1,7,41,31,54,65,85,95,149,182,227,229,211,256
2022-02-11,1,139227,268667,292006,302039,333176,347446,312417,287597,295800,303511,296245,275315,235459,205457,323959,0,293,182591,284740,294744,324967,340603,307412,283554,291477,300756,293684,274221,234703,204937,323260,0,0,202,27910,70825,86526,105106,112411,121091,138537,159682,173793,179567,157027,136404,223484,0,0,1,7,46,40,65,77,104,123,168,228,259,292,268,308
2022-02-12,1,142234,270132,292063,302101,333230,347506,312447,287627,295816,303522,296256,275325,235464,205459,323963,0,385,183004,284858,294864,325110,340734,307483,283618,291527,300798,293721,274240,234714,204947,323276,0,0,206,29659,75150,91534,110789,118454,126963,144625,165148,177832,182233,158354,137122,224511,0,0,1,8,46,43,70,82,114,140,182,251,275,320,287,327
2022-02-13,1,143111,270625,292093,302125,333258,347529,312460,287637,295821,303530,296260,275328,235465,205460,323963,0,408,183140,284913,294928,325173,340796,307531,283641,291550,300815,293735,274249,234717,204949,323280,0,0,207,30551,77355,93936,113325,120914,129299,147025,167257,179346,183186,158771,137383,224830,0,0,1,8,47,45,72,88,117,149,191,258,284,327,293,331
2022-02-14,1,144141,271162,292156,302199,333340,347609,312511,287671,295844,303549,296283,275336,235473,205469,323977,0,474,183353,285079,295092,325327,340953,307644,283720,291608,300865,293776,274287,234736,204973,323307,0,0,209,32588,81820,98792,118779,126015,134199,151960,171929,183037,186012,160513,138475,226537,0,0,1,8,53,53,76,96,131,158,227,299,322,372,340,373
2022-02-15,1,145328,271823,292268,302273,333419,347669,312563,287713,295873,303578,296309,275348,235482,205478,323988,0,557,183618,285271,295262,325507,341123,307769,283803,291684,300937,293819,274323,234762,204995,323337,0,0,211,34697,86387,103468,123869,130819,138663,156404,176264,186603,188806,162450,139776,228650,0,0,1,9,53,60,82,105,142,179,243,319,354,437,375,433
2022-02-16,1,146483,272507,292359,302344,333495,347737,312619,287752,295909,303605,296329,275361,235492,205484,324003,0,611,183851,285473,295435,325676,341310,307890,283887,291750,301009,293860,274361,234788,205008,323371,0,0,216,36594,90507,107451,128422,134968,142517,160327,179994,189662,191334,164107,140969,230607,0,0,1,12,54,63,87,113,155,198,262,348,390,474,418,485
2022-02-17,1,147766,273140,292427,302401,333543,347787,312650,287778,295935,303624,296348,275369,235505,205492,324016,0,693,184109,285640,295607,325829,341452,307985,283971,291813,301061,293909,274397,234806,205017,323404,0,0,217,38251,94180,111183,132435,138764,146016,163735,183243,192401,193525,165511,141950,232174,0,0,1,14,57,71,94,125,171,220,282,389,421,517,470,550
2022-02-18,1,149430,273927,292489,302471,333594,347840,312695,287801,295957,303655,296359,275382,235512,205500,324027,0,817,184442,285790,295761,325985,341605,308095,284052,291876,301104,293951,274433,234827,205035,323439,0,0,222,39747,97993,115348,137245,143341,150202,167636,186952,195351,195769,166798,142760,233575,0,0,1,14,61,81,100,133,185,246,315,422,461,554,528,615
2022-02-19,1,151750,275076,292531,302500,333644,347877,312722,287815,295975,303661,296364,275388,235517,205505,324034,0,976,184865,285918,295862,326089,341696,308155,284105,291920,301145,293968,274449,234837,205038,323445,0,0,225,40918,101476,119332,141585,147430,153872,171318,190145,197643,197335,167579,143215,234190,0,0,1,14,64,88,105,143,198,254,339,440,485,574,538,632
2022-02-20,1,152542,275488,292558,302522,333665,347906,312733,287818,295985,303665,296372,275391,235520,205505,324038,0,1053,185039,285989,295932,326158,341759,308194,284130,291940,301163,293979,274455,234838,205041,323449,0,0,226,41634,103424,121445,143691,149254,155505,172848,191416,198620,197958,167864,143381,234403,0,0,1,14,64,91,105,146,204,259,350,444,493,581,544,641
2022-02-21,1,153419,275998,292610,302587,333721,347970,312774,287837,296005,303678,296382,275399,235526,205509,324046,0,1118,185270,286124,296040,326260,341865,308276,284197,291997,301198,294022,274484,234848,205056,323478,0,0,229,42869,106781,124675,147017,152290,158054,175459,193795,200583,199466,168741,143968,235353,0,0,1,15,66,99,117,150,218,275,365,467,524,619,591,694
2022-02-22,1,154374,276550,292688,302647,333777,348030,312816,287870,296034,303706,296400,275411,235533,205514,324058,0,1188,185503,286288,296212,326402,341998,308369,284278,292078,301260,294061,274514,234863,205074,323527,0,0,233,44130,109820,127464,150032,154922,160433,177755,196007,202384,200907,169696,144594,236379,0,0,1,17,78,103,124,163,235,294,379,502,565,672,639,742
2022-02-23,1,155335,277114,292755,302696,333842,348091,312850,287902,296056,303732,296428,275419,235537,205516,324068,0,1277,185754,286450,296355,326531,342109,308465,284350,292139,301317,294098,274552,234882,205093,323560,0,0,235,45261,112692,130230,153087,157549,162711,179932,198106,204090,202299,170564,145194,237399,0,0,1,18,80,107,132,172,243,310,399,523,609,712,677,801
2022-02-24,1,156490,277737,292823,302761,333899,348156,312886,287935,296072,303752,296439,275430,235544,205519,324089,0,1374,186014,286583,296490,326683,342234,308580,284414,292185,301377,294134,274579,234897,205107,323588,0,0,237,46351,115639,133260,156388,160433,165175,182261,200244,205799,203559,171412,145714,238323,0,0,1,20,82,114,143,176,255,324,422,578,635,764,730,863
2022-02-25,1,158181,278457,292885,302808,333938,348212,312925,287958,296096,303774,296448,275436,235548,205522,324099,0,1539,186378,286721,296613,326833,342382,308666,284483,292244,301429,294171,274603,234918,205123,323609,0,0,240,47625,118859,136891,160584,164314,168401,185259,202954,207909,205095,172311,146311,239136,0,0,1,20,90,118,157,194,268,345,461,610,698,821,778,943
2022-02-26,1,160311,279355,292912,302845,333972,348245,312946,287975,296113,303784,296460,275441,235551,205523,324103,0,1751,186823,286837,296693,326917,342465,308731,284518,292274,301458,294185,274622,234928,205127,323620,0,0,243,48747,121986,140559,164584,167947,171676,188131,205416,209780,206332,172897,146632,239626,0,0,1,21,92,124,168,205,286,365,486,652,757,861,811,985
2022-02-27,1,161140,279771,292931,302870,333986,348263,312957,287983,296115,303788,296462,275442,235553,205523,324105,0,1857,187043,286898,296750,326954,342510,308758,284538,292292,301468,294193,274626,234933,205128,323623,0,0,243,49344,123799,142487,166553,169658,173080,189440,206535,210554,206820,173132,146773,239772,0,0,1,21,93,126,174,214,293,375,499,664,772,873,827,995
2022-02-28,1,162161,280300,292973,302920,334027,348295,312991,288005,296133,303802,296479,275451,235558,205527,324112,0,1986,187272,286973,296832,327056,342595,308825,284582,292341,301504,294214,274645,234942,205137,323640,0,0,244,50192,126534,145312,169642,172391,175357,191576,208381,212118,208008,173835,147271,240455,0,0,1,23,98,134,182,232,313,403,533,723,818,945,890,1094
2022-03-01,1,163168,280813,293025,302970,334088,348327,313028,288032,296155,303816,296487,275454,235561,205530,324118,0,2116,187524,287082,296943,327174,342690,308889,284630,292386,301538,294249,274665,234955,205149,323654,0,0,246,50906,128572,147539,172004,174434,177184,193211,209986,213393,209005,174534,147764,241249,0,0,1,24,106,136,198,245,332,428,571,764,875,1021,970,1184
2022-03-02,1,164201,281277,293067,303011,334134,348376,313069,288057,296180,303830,296499,275463,235564,205530,324123,0,2249,187820,287191,297046,327287,342797,308955,284694,292422,301583,294276,274688,234964,205167,323666,0,0,246,51529,130464,149575,174253,176447,178902,194806,211475,214627,210006,175200,148245,242001,0,0,1,25,114,145,206,261,355,445,606,810,927,1098,1032,1275
2022-03-03,1,165033,281704,293108,303047,334172,348408,313088,288068,296195,303840,296509,275476,235566,205533,324132,0,2369,188044,287285,297131,327379,342880,309019,284748,292459,301617,294303,274706,234978,205180,323686,0,0,248,52095,132015,151320,176222,178121,180292,196091,212694,215722,210894,175744,148657,242683,0,0,1,25,118,152,215,271,370,468,637,857,990,1138,1096,1355
2022-03-04,1,165951,282106,293139,303071,334208,348444,313112,288081,296210,303852,296517,275478,235569,205535,324140,0,2513,188299,287372,297224,327471,342968,309075,284778,292490,301648,294330,274719,234988,205190,323697,0,0,251,52685,133686,153316,178499,180030,181843,197506,214045,216759,211758,176265,149002,243148,0,0,1,26,125,165,225,282,392,504,667,907,1056,1196,1162,1421
2022-03-05,2,167386,282789,293165,303101,334242,348477,313129,288098,296221,303857,296519,275483,235571,205536,324140,0,2831,188701,287443,297296,327534,343018,309116,284805,292511,301668,294346,274730,234995,205192,323705,0,0,252,53287,135270,155276,180676,181986,183333,198843,215253,217659,212354,176580,149177,243394,0,0,1,27,127,166,239,294,400,520,689,933,1072,1217,1195,1456
2022-03-06,2,167845,282997,293173,303116,334260,348491,313137,288101,296226,303859,296521,275489,235571,205537,324141,0,2932,188884,287482,297331,327574,343060,309143,284822,292523,301675,294348,274736,234997,205193,323707,0,0,252,53544,135989,156113,181480,182734,183921,199358,215685,217988,212578,176690,149239,243470,0,0,1,27,128,167,242,296,409,526,699,943,1079,1222,1203,1468
2022-03-07,2,168281,283231,293205,303151,334291,348524,313159,288109,296235,303865,296531,275495,235575,205540,324149,0,3112,189113,287561,297398,327648,343148,309196,284854,292546,301702,294368,274745,235005,205201,323718,0,0,254,53934,137137,157348,182873,183953,184890,200227,216545,218671,213097,177042,149480,243810,0,0,1,28,135,178,249,309,429,550,722,979,1130,1286,1262,1539
2022-03-08,2,168735,283458,293238,303187,334322,348548,313179,288118,296245,303876,296539,275502,235579,205542,324150,0,3265,189321,287637,297486,327737,343230,309257,284900,292583,301729,294385,274766,235017,205211,323731,0,0,255,54275,138058,158433,184052,184920,185656,201016,217311,219363,213585,177391,149728,244261,0,0,1,29,148,188,267,333,447,588,766,1065,1228,1377,1339,1639
2022-03-09,2,169175,283717,293272,303226,334352,348582,313197,288138,296256,303891,296541,275511,235581,205544,324156,0,3423,189566,287730,297555,327839,343311,309308,284946,292607,301759,294406,274786,235024,205217,323744,0,0,258,54619,138949,159393,185167,185833,186460,201745,218048,220040,214141,177716,149990,244701,0,0,1,31,151,199,285,358,469,620,825,1121,1307,1456,1409,1731
2022-03-10,2,169666,283963,293308,303253,334377,348605,313210,288150,296260,303899,296546,275513,235589,205545,324162,0,3603,189801,287788,297628,327911,343390,309364,284981,292636,301787,294432,274805,235041,205224,323754,0,0,258,54915,139674,160268,186156,186673,187166,202423,218684,220599,214616,177999,150206,245056,0,0,1,31,155,212,300,377,496,648,860,1175,1360,1516,1474,1825
2022-03-11,2,170141,284165,293337,303280,334404,348633,313226,288158,296267,303909,296557,275517,235592,205546,324165,0,3909,190151,287856,297702,327983,343448,309402,285005,292662,301810,294450,274818,235053,205228,323766,0,0,260,55259,140459,161219,187270,187658,187982,203208,219408,221211,215066,178289,150411,245375,0,0,1,33,165,221,307,395,512,673,902,1227,1411,1565,1527,1894
2022-03-12,2,170909,284500,293349,303302,334422,348649,313235,288161,296270,303915,296563,275519,235594,205547,324167,0,4432,190621,287901,297750,328035,343492,309425,285027,292687,301819,294456,274823,235059,205231,323767,0,0,261,55603,141233,162235,188361,188608,188768,203945,220066,221692,215400,178461,150528,245508,0,0,2,34,166,226,315,407,526,692,921,1255,1433,1584,1550,1912
2022-03-13,2,171161,284605,293358,303312,334433,348654,313238,288165,296272,303917,296565,275520,235595,205548,324167,0,4756,190881,287927,297779,328062,343512,309437,285035,292699,301827,294461,274828,235059,205232,323768,0,0,262,55731,141588,162725,188845,188978,189079,204222,220347,221897,215522,178520,150556,245557,0,0,2,34,167,227,323,410,530,700,928,1267,1444,1592,1554,1926
2022-03-14,2,171432,284733,293376,303335,334456,348682,313253,288180,296291,303925,296574,275532,235603,205555,324170,0,6893,192335,287992,297837,328114,343570,309477,285056,292731,301853,294472,274838,235063,205239,323777,0,0,262,56025,142190,163446,189585,189624,189554,204698,220798,222292,215841,178740,150686,245758,0,0,2,38,171,236,339,417,554,724,955,1312,1499,1643,1609,2002
2022-03-15,2,171713,284871,293410,303370,334494,348715,313283,288206,296308,303947,296591,275545,235617,205561,324179,0,9283,193923,288053,297913,328190,343642,309522,285082,292761,301872,294490,274846,235076,205248,323795,0,0,265,56249,142704,164043,190226,190189,189995,205094,221208,222651,216150,178988,150858,246033,0,0,2,38,173,242,349,427,572,744,975,1351,1568,1706,1685,2074
2022-03-16,2,172015,285015,293443,303413,334534,348761,313320,288230,296323,303974,296616,275558,235632,205573,324195,0,11823,195550,288119,298000,328248,343714,309564,285125,292783,301896,294511,274854,235083,205256,323809,0,0,268,56455,143186,164672,190904,190804,190516,205579,221694,223126,216501,179249,151032,246365,0,0,2,38,176,246,355,443,586,766,997,1384,1624,1765,1742,2164
2022-03-17,2,172293,285148,293469,303434,334567,348785,313346,288249,296341,303999,296636,275570,235645,205582,324203,0,14520,197208,288189,298071,328310,343761,309607,285156,292813,301917,294527,274866,235092,205265,323830,0,0,269,56647,143661,165195,191522,191355,190923,206018,222168,223547,216809,179439,151199,246645,0,0,3,41,181,252,361,453,600,784,1026,1431,1668,1825,1796,2250
2022-03-18,2,172586,285277,293493,303465,334591,348807,313363,288266,296352,304011,296651,275590,235658,205593,324214,0,18104,199336,288247,298122,328358,343814,309648,285193,292835,301943,294540,274881,235099,205273,323836,0,0,269,56865,144125,165792,192188,191961,191425,206451,222624,223964,217134,179656,151334,246891,0,0,3,43,189,260,372,462,608,807,1054,1470,1722,1883,1842,2308
2022-03-19,2,173021,285432,293512,303484,334613,348827,313383,288283,296360,304027,296667,275601,235662,205600,324217,0,22909,202228,288292,298159,328409,343851,309683,285218,292852,301955,294554,274884,235100,205276,323846,0,0,269,57057,144572,166378,192880,192618,191970,206981,223083,224300,217382,179786,151430,247046,0,0,3,43,190,267,380,472,616,820,1073,1494,1738,1904,1860,2325
2022-03-20,2,173180,285507,293518,303497,334623,348834,313397,288289,296367,304034,296672,275603,235671,205606,324222,0,24870,203482,288307,298181,328431,343865,309693,285224,292858,301961,294558,274884,235103,205277,323847,0,0,270,57169,144822,166690,193201,192913,192182,207176,223261,224431,217466,179829,151450,247087,0,0,3,43,192,267,382,474,619,823,1081,1504,1749,1913,1865,2331
2022-03-21,3,173332,285575,293538,303520,334639,348850,313411,288298,296383,304043,296679,275611,235677,205613,324232,0,27215,204913,288346,298227,328467,343902,309708,285241,292873,301977,294572,274895,235112,205278,323851,0,0,270,57319,145142,167101,193649,193275,192521,207493,223578,224716,217663,179960,151539,247224,0,0,3,43,194,271,392,483,633,845,1104,1547,1785,1955,1914,2398
2022-03-22,4,173489,285642,293558,303541,334659,348865,313421,288311,296394,304058,296690,275623,235688,205620,324245,0,29726,206511,288400,298267,328523,343936,309743,285261,292894,301997,294586,274905,235121,205282,323863,0,0,272,57471,145441,167508,194127,193673,192834,207777,223894,225028,217869,180147,151674,247434,0,0,3,43,198,276,397,496,639,870,1120,1578,1826,2009,1970,2481
2022-03-23,4,173646,285698,293573,303561,334681,348900,313444,288320,296413,304072,296700,275636,235698,205631,324259,0,32421,208117,288443,298312,328562,343977,309779,285282,292907,302011,294601,274910,235132,205285,323869,0,0,273,57607,145733,167842,194540,194030,193146,208075,224189,225285,218076,180320,151799,247664,0,0,3,44,202,284,403,502,645,896,1142,1613,1871,2060,2024,2558
